origen,destino,distancia,tiempo,
CV26,c481,156855,127331,
CV26,c482,3799347,3077788,
CV26,c483,154413,125265,
CV26,c484,2024890,1646762,
CV26,c485,144622,117521,
CV26,c486,144546,117464,
CV26,c487,144281,117139,
CV26,c488,144371,117214,
CV26,c489,143704,116668,
CV26,c490,144818,117548,
CV26,c491,143921,116920,
CV26,c492,143406,116405,
CV26,c493,142952,116125,
CV26,c494,143251,116332,
CV26,c495,143951,116968,
CV26,c496,144298,117327,
CV26,c497,144264,117231,
CV26,c498,144437,117372,
CV26,c499,144368,117334,
CV26,c500,144122,117112,
CV26,c501,143921,116920,
CV26,c502,143251,116332,
CV26,c503,114374,93883,
CV26,c504,214498,176465,
CV26,c505,214906,176757,
CV26,c506,214531,176447,
CV26,c507,214657,176560,
CV26,c508,214857,176750,
CV26,c509,213658,175654,
CV26,c510,213658,175654,
CV26,c511,256901,209327,
CV26,c512,257180,209506,
CV26,c513,258148,210244,
CV26,c514,257440,209706,
CV26,c515,257893,210084,
CV26,c516,258250,210328,
CV26,c517,258189,210289,
CV26,c518,257700,209956,
CV26,c519,257893,210084,
CV26,c520,252592,205554,
CV26,c521,253536,206284,
CV26,c522,254747,207299,
CV26,c523,255066,207542,
CV26,c524,255292,207745,
CV26,c525,255515,207897,
CV26,c526,256199,208523,
CV26,c527,281455,230152,
CV26,c528,256864,208968,
CV26,c529,258446,210268,
CV26,c530,258787,210569,
CV26,c531,256865,209133,
CV26,c532,257000,209188,
CV26,c533,259484,211128,
CV26,c534,158985,129841,
CV26,c535,121334,99956,
CV26,c536,115328,94301,
CV26,c537,172481,140867,
CV26,c538,105508,86354,
CV26,c539,106121,86875,
CV26,c540,105827,86609,
CV26,c541,106430,87105,
CV26,c542,107094,87702,
CV26,c543,106611,87267,
CV26,c544,105081,85968,
CV26,c545,106048,87039,
CV26,c546,106269,86915,
CV26,c547,107261,88165,
CV26,c548,105945,86897,
CV26,c549,106501,87136,
CV26,c550,106561,87553,
CV26,c551,115524,95166,
CV26,c552,115181,94873,
CV26,c553,114285,93933,
CV26,c554,108090,88618,
CV26,c555,108526,89013,
CV26,c556,110827,90776,
CV26,c557,111540,91352,
CV26,c558,111740,91543,
CV26,c559,112091,91902,
CV26,c560,116079,95005,
CV26,c561,35814,29397,
CV26,c562,35835,29390,
CV26,c563,36020,29575,
CV26,c564,35293,28955,
CV26,c565,36362,30026,
CV26,c566,35870,29429,
CV26,c567,35947,29511,
CV26,c568,36084,29615,
CV26,c569,112273,92014,
CV26,c570,111697,91480,
CV26,c571,113797,93843,
CV26,c572,112010,92149,
CV26,c573,109973,90070,
CV26,c574,107757,88700,
CV26,c575,112633,92324,
CV26,c576,111730,91505,
CV26,c577,98281,80478,
CV26,c578,111990,91729,
CV26,c579,112461,92136,
CV26,c580,112791,92410,
CV26,c581,102044,83251,
CV26,c582,114086,93632,
CV26,c583,113988,93513,
CV26,c584,111535,91451,
CV26,c585,112112,91925,
CV26,c586,112430,92196,
CV26,c587,112263,92213,
CV26,c588,112542,92273,
CV26,c589,114374,93883,
CV26,c590,114086,93632,
CV26,c591,113198,92809,
CV26,c592,112610,92296,
CV26,c593,116467,95881,
CV26,c594,113427,92990,
CV26,c595,107261,88165,
CV26,c596,113303,92857,
CV26,c597,112542,92273,
CV26,c598,108624,89344,
CV26,c599,115027,94398,
CV26,c600,111540,91352,
CV26,c601,113964,93463,
CV26,c602,113348,92918,
CV26,c603,113963,93512,
CV26,c604,113963,93512,
CV26,c605,112542,92273,
CV26,c606,111540,91352,
CV26,c607,114254,93820,
CV26,c608,113236,92783,
CV26,c609,114216,93809,
CV26,c610,114478,94071,
CV26,c611,114478,94071,
CV26,c612,114541,94111,
CV26,c613,114478,94071,
CV26,c614,115421,94844,
CV26,c615,124362,102029,
CV26,c616,109529,89667,
CV26,c617,109793,89880,
CV26,c618,105693,86269,
CV26,c619,105261,86003,
CV26,c620,107163,87559,
CV26,c621,105595,86280,
CV26,c622,106278,86860,
CV26,c623,106612,87088,
CV26,c624,106296,86916,
CV26,c625,106101,86734,
CV26,c626,104332,85256,
CV26,c627,104534,85413,
CV26,c628,105054,85866,
CV26,c629,104441,85340,
CV26,c630,105596,86333,
CV26,c631,105615,86282,
CV26,c632,106120,86811,
CV26,c633,105346,86093,
CV26,c634,106141,86756,
CV26,c635,106227,86843,
CV26,c636,106667,87301,
CV26,c637,106862,87422,
CV26,c638,107130,87663,
CV26,c639,107598,87962,
CV26,c640,107618,87954,
CV26,c641,108287,88504,
CV26,c642,108418,88586,
CV26,c643,109001,89033,
CV26,c644,109838,89653,
CV26,c645,110253,90038,
CV26,c646,97675,79596,
CV26,c647,109835,89862,
CV26,c648,109296,89386,
CV26,c649,109928,89920,
CV26,c650,107729,88208,
CV26,c651,372224,306382,
CV26,c652,373886,307708,
CV26,c653,375247,308869,
CV26,c654,375635,309221,
CV26,c655,374906,308609,
CV26,c656,374763,308443,
CV26,c657,373280,307223,
CV26,c658,374478,308214,
CV26,c659,375030,308669,
CV26,c660,367994,303099,
CV26,c661,374806,308510,
CV26,c662,374082,307894,
CV26,c663,97624,79174,
CV26,c664,98100,79560,
CV26,c665,121439,98425,
CV26,c666,131772,106964,
CV26,c667,132314,107869,
CV26,c668,132476,107707,
CV26,c669,132539,107762,
CV26,c670,132523,107743,
CV26,c671,133114,108295,
CV26,c672,133350,108371,
CV26,c673,133242,108381,
CV26,c674,134059,108922,
CV26,c675,133114,108295,
CV26,c676,133114,108295,
CV26,c677,121528,98499,
CV26,c678,122259,99113,
CV26,c679,122259,99113,
CV26,c680,121263,98283,
CV26,c681,120437,97612,
CV26,c682,120515,97680,
CV26,c683,122123,99002,
CV26,c684,119752,97052,
CV26,c685,121234,98252,
CV26,c686,121952,98860,
CV26,c687,121728,98663,
CV26,c688,122259,99113,
CV26,c689,122054,98916,
CV26,c690,119179,97526,
CV26,c691,122412,99112,
CV26,c692,122259,99113,
CV26,c693,119823,98061,
CV26,c694,123233,99782,
CV26,c695,123236,99796,
CV26,c696,123383,99902,
CV26,c697,123644,100257,
CV26,c698,124458,100928,
CV26,c699,123011,99721,
CV26,c700,122259,99113,
CV26,c701,99064,81366,
CV26,c702,99175,81516,
CV26,c703,99864,82118,
CV26,c704,99928,82227,
CV26,c705,99976,82305,
CV26,c706,99328,81768,
CV26,c707,99747,82113,
CV26,c708,98785,81211,
CV26,c709,99778,81973,
CV26,c710,99082,81451,
CV26,c711,99195,81511,
CV26,c712,117437,96519,
CV26,c713,99575,81938,
CV26,c714,100313,82582,
CV26,c715,117393,96476,
CV26,c716,99533,81838,
CV26,c717,99870,82158,
CV26,c718,100214,82445,
CV26,c719,117769,96793,
CV26,c720,99929,82172,
CV26,c721,117822,96846,
CV26,c722,127323,105578,
CV26,c723,126781,105374,
CV26,c724,127327,105975,
CV26,c725,125560,104171,
CV26,c726,123516,102256,
CV26,c727,123774,102468,
CV26,c728,127947,105884,
CV26,c729,129742,107383,
CV26,c730,132435,109724,
CV26,c731,129184,106892,
CV26,c732,129551,107201,
CV26,c733,130972,108424,
CV26,c734,365945,301229,
CV26,c735,366263,301511,
CV26,c736,366602,301784,
CV26,c737,366553,301787,
CV26,c738,375635,309221,
CV26,c739,376160,309639,
CV26,c740,376160,309639,
CV26,c741,377569,310836,
CV26,c742,377998,311207,
CV26,c743,377279,310568,
CV26,c744,377592,310828,
CV26,c745,377248,310536,
CV26,c746,377882,311082,
CV26,c747,377988,311206,
CV26,c748,378240,311404,
CV26,c749,378202,311439,
CV26,c750,377662,311094,
CV26,c751,378587,311789,
CV26,c752,379908,313150,
CV26,c753,379250,312373,
CV26,c754,379360,312659,
CV26,c755,377452,313915,
CV26,c756,378461,311665,
CV26,c757,378316,311492,
CV26,c758,374590,308323,
CV26,c759,373745,307646,
CV26,c760,372674,306901,
CV26,c761,372282,306608,
CV26,c762,372570,306855,
CV26,c763,373011,307239,
CV26,c764,373192,307399,
CV26,c765,373619,307765,
CV26,c766,375233,309264,
CV26,c767,375290,309329,
CV26,c768,375085,309061,
CV26,c769,375749,309320,
CV26,c770,375749,309320,
CV26,c771,156343,127697,
CV26,c772,156452,127725,
CV26,c773,155906,127334,
CV26,c774,157220,128485,
CV26,c775,156813,128142,
CV26,c776,105420,86310,
CV26,c777,156452,127725,
CV26,c778,99508,80860,
CV26,c779,99349,80616,
CV26,c780,99392,80640,
CV26,c781,281484,229973,
CV26,c782,281501,230397,
CV26,c783,283142,231777,
CV26,c784,282831,231357,
CV26,c785,282715,231189,
CV26,c786,283580,231936,
CV26,c787,282471,230969,
CV26,c788,nan,nan,
CV26,c789,196235,159743,
CV26,c790,196605,160022,
CV26,c791,114097,93320,
CV26,c792,281770,230406,
CV26,c793,114371,93542,
CV26,c794,117505,96529,
CV26,c795,114712,93867,
CV26,c796,154603,125412,
CV26,c797,196457,159996,
CV26,c798,282591,231071,
CV26,c799,120379,98933,
CV26,c800,196551,159981,
CV26,c801,196400,159944,
CV26,c802,196700,160087,
CV26,c803,181354,154387,
CV26,c804,282698,231170,
CV26,c805,282904,231333,
CV26,c806,281500,230198,
CV26,c807,115326,94372,
CV26,c808,282334,230815,
CV26,c809,181400,154442,
CV26,c810,115218,94268,
CV26,c811,181392,154426,
CV26,c812,280872,229674,
CV26,c813,181114,154165,
CV26,c814,114122,93360,
CV26,c815,181253,154326,
CV26,c816,180335,153581,
CV26,c817,181114,154165,
CV26,c818,114583,93751,
CV26,c819,116539,94490,
CV26,c820,119850,98596,
CV26,c821,257285,209615,
CV26,c822,120593,98093,
CV26,c823,258016,210149,
CV26,c824,118129,96432,
CV26,c825,101760,83221,
CV26,c826,119532,98177,
CV26,c827,112406,91908,
CV26,c828,258182,210055,
CV26,c829,260840,212268,
CV26,c830,256901,209327,
CV26,c831,109943,90047,
CV26,c832,112619,92346,
CV26,c833,99523,81426,
CV26,c834,102255,83626,
CV26,c835,35814,29397,
CV26,c836,112389,92214,
CV26,c837,112223,92272,
CV26,c838,105522,86607,
CV26,c839,nan,nan,
CV26,c840,285989,231914,
CV26,c841,117496,96868,
CV26,c842,112946,92022,
CV26,c843,117845,95581,
CV26,c844,117845,95581,
CV26,c845,116752,94689,
CV26,c846,120404,98028,
CV26,c847,114059,92463,
CV26,c848,114816,93149,
CV26,c849,114595,92942,
CV26,c850,115010,93409,
CV26,c851,115228,93505,
CV26,c852,114816,93149,
CV26,c853,116153,94248,
CV26,c854,96474,78046,
CV26,c855,96138,77801,
CV26,c856,96231,77960,
CV26,c857,96138,77801,
CV26,c858,95898,77676,
CV26,c859,96138,77801,
CV26,c860,96138,77801,
CV26,c861,96138,77801,
CV26,c862,96092,77765,
CV26,c863,96138,77801,
CV26,c864,96138,77801,
CV26,c865,95696,77499,
CV26,c866,96138,77801,
CV26,c867,96138,77801,
CV26,c868,95920,77636,
CV26,c869,96138,77801,
CV26,c870,96138,77801,
CV26,c871,103289,84795,
CV26,c872,103173,84701,
CV26,c873,102945,84468,
CV26,c874,103865,85180,
CV26,c875,104562,85696,
CV26,c876,104544,85651,
CV26,c877,104254,85366,
CV26,c878,104211,85464,
CV26,c879,376013,309747,
CV26,c880,376517,310161,
CV26,c881,375644,309440,
CV26,c882,378461,311665,
CV26,c883,98333,79766,
CV26,c884,116785,95555,
CV26,c885,115117,94191,
CV26,c886,115419,94453,
CV26,c887,115598,94598,
CV26,c888,115672,94667,
CV26,c889,116052,94970,
CV26,c890,114704,93856,
CV26,c891,153944,124898,
CV26,c892,154822,125689,
CV26,c893,116608,95463,
CV27,c1,123752,100700,
CV27,c2,124217,101106,
CV27,c3,125182,101857,
CV27,c4,124855,101590,
CV27,c5,123708,100662,
CV27,c6,125562,102076,
CV27,c7,124238,101018,
CV27,c8,122806,99837,
CV27,c9,123982,100785,
CV27,c10,123422,100342,
CV27,c11,123033,100118,
CV27,c12,125562,102076,
CV27,c13,122906,99926,
CV27,c14,120342,97797,
CV27,c15,122424,99644,
CV27,c16,120738,98118,
CV27,c17,121662,98985,
CV27,c18,122330,99444,
CV27,c19,122421,99642,
CV27,c20,123179,100141,
CV27,c21,125614,102129,
CV27,c22,123438,100346,
CV27,c23,123808,100661,
CV27,c24,123394,100332,
CV27,c25,122854,99975,
CV27,c26,124344,101077,
CV27,c27,122343,99451,
CV27,c28,124886,101529,
CV27,c29,125448,101994,
CV27,c30,126919,103227,
CV27,c31,126245,102650,
CV27,c32,126920,103227,
CV27,c33,125911,102387,
CV27,c34,125972,102041,
CV27,c35,124226,100666,
CV27,c36,125382,101549,
CV27,c37,123119,100130,
CV27,c38,120144,97728,
CV27,c39,119551,97106,
CV27,c40,120024,97504,
CV27,c41,121426,98785,
CV27,c42,120292,97747,
CV27,c43,120751,98203,
CV27,c44,120805,98239,
CV27,c45,121561,98853,
CV27,c46,121661,98927,
CV27,c47,119099,96788,
CV27,c48,118630,96356,
CV27,c49,119099,96788,
CV27,c50,119503,97075,
CV27,c51,122264,99408,
CV27,c52,119629,97153,
CV27,c53,120410,97791,
CV27,c54,120424,97826,
CV27,c55,119600,97253,
CV27,c56,120387,97810,
CV27,c57,121323,98571,
CV27,c58,120985,98410,
CV27,c59,121426,98785,
CV27,c60,121323,98571,
CV27,c61,121661,98927,
CV27,c62,122343,99451,
CV27,c63,121405,98720,
CV27,c64,123191,99779,
CV27,c65,121183,98464,
CV27,c66,120831,98164,
CV27,c67,123202,100188,
CV27,c68,123497,100025,
CV27,c69,124714,101031,
CV27,c70,124034,100521,
CV27,c71,120324,97750,
CV27,c72,123749,100287,
CV27,c73,122341,99418,
CV27,c74,119386,96974,
CV27,c75,120831,98164,
CV27,c76,118951,96577,
CV27,c77,119249,96836,
CV27,c78,119605,97260,
CV27,c79,121335,98691,
CV27,c80,122417,99147,
CV27,c81,124600,100934,
CV27,c82,120861,99826,
CV27,c83,121586,100729,
CV27,c84,122033,100845,
CV27,c85,122358,101040,
CV27,c86,122304,100989,
CV27,c87,121586,100729,
CV27,c88,121638,100522,
CV27,c89,121586,100729,
CV27,c90,122457,101124,
CV27,c91,123027,101605,
CV27,c92,126931,104888,
CV27,c93,124254,102666,
CV27,c94,124054,102304,
CV27,c95,125105,103566,
CV27,c96,125100,103166,
CV27,c97,123785,102428,
CV27,c98,123936,102556,
CV27,c99,123996,102845,
CV27,c100,124781,103525,
CV27,c101,124534,103380,
CV27,c102,131374,109113,
CV27,c103,124699,103480,
CV27,c104,124710,103601,
CV27,c105,125386,103807,
CV27,c106,131744,109401,
CV27,c107,125780,104093,
CV27,c108,124953,103510,
CV27,c109,132145,109850,
CV27,c110,135563,110812,
CV27,c111,135177,110438,
CV27,c112,114802,92719,
CV27,c113,135215,110397,
CV27,c114,124615,102904,
CV27,c115,125250,103669,
CV27,c116,133704,109135,
CV27,c117,125870,103856,
CV27,c118,127804,103706,
CV27,c119,127869,103714,
CV27,c120,133855,109287,
CV27,c121,134959,110198,
CV27,c122,135023,110233,
CV27,c123,135120,110308,
CV27,c124,133704,109135,
CV27,c125,133551,109074,
CV27,c126,133704,109135,
CV27,c127,133003,108537,
CV27,c128,116607,94246,
CV27,c129,116159,93907,
CV27,c130,125722,103904,
CV27,c131,127797,103683,
CV27,c132,125989,104146,
CV27,c133,138121,112229,
CV27,c134,126516,104526,
CV27,c135,128367,104179,
CV27,c136,128116,104201,
CV27,c137,127957,104078,
CV27,c138,125953,104068,
CV27,c139,135863,110977,
CV27,c140,127070,105063,
CV27,c141,126301,104383,
CV27,c142,125146,103372,
CV27,c143,125864,104024,
CV27,c144,126297,104544,
CV27,c145,126502,104583,
CV27,c146,126542,104749,
CV27,c147,125667,104169,
CV27,c148,127326,105288,
CV27,c149,126651,104671,
CV27,c150,136884,111599,
CV27,c151,129604,105634,
CV27,c152,136391,111182,
CV27,c153,135911,110671,
CV27,c154,127932,105753,
CV27,c155,135671,110459,
CV27,c156,135162,110070,
CV27,c157,134643,109635,
CV27,c158,134986,109870,
CV27,c159,128428,106176,
CV27,c160,133653,108725,
CV27,c161,127715,105612,
CV27,c162,127967,105926,
CV27,c163,131899,107085,
CV27,c164,133550,108632,
CV27,c165,127715,105612,
CV27,c166,128366,106281,
CV27,c167,133262,108376,
CV27,c168,128437,106398,
CV27,c169,130941,106272,
CV27,c170,127868,105901,
CV27,c171,127668,105720,
CV27,c172,127668,105691,
CV27,c173,128996,104583,
CV27,c174,127305,105424,
CV27,c175,127340,105421,
CV27,c176,127617,105520,
CV27,c177,127715,105612,
CV27,c178,127199,105337,
CV27,c179,125890,102132,
CV27,c180,125038,103508,
CV27,c181,125565,103944,
CV27,c182,122881,99425,
CV27,c183,123461,99913,
CV27,c184,126451,104786,
CV27,c185,127727,105996,
CV27,c186,126603,104998,
CV27,c187,134724,109672,
CV27,c188,127256,105624,
CV27,c189,126177,104648,
CV27,c190,125988,104521,
CV27,c191,125420,104004,
CV27,c192,134202,109213,
CV27,c193,134815,109731,
CV27,c194,135430,110283,
CV27,c195,125174,103735,
CV27,c196,124878,103459,
CV27,c197,124953,103562,
CV27,c198,138416,112995,
CV27,c199,138660,113289,
CV27,c200,124577,103171,
CV27,c201,124306,103041,
CV27,c202,126545,102601,
CV27,c203,138063,112667,
CV27,c204,129138,105164,
CV27,c205,136130,110883,
CV27,c206,129116,104936,
CV27,c207,134969,109850,
CV27,c208,129182,105062,
CV27,c209,132879,108037,
CV27,c210,129250,105513,
CV27,c211,124836,103460,
CV27,c212,124589,103271,
CV27,c213,130072,105889,
CV27,c214,124481,103199,
CV27,c215,124597,103270,
CV27,c216,123960,102666,
CV27,c217,130283,105913,
CV27,c218,134205,109157,
CV27,c219,134411,109347,
CV27,c220,134205,109157,
CV27,c221,134078,109068,
CV27,c222,125823,104314,
CV27,c223,134275,109246,
CV27,c224,125115,103633,
CV27,c225,135405,110229,
CV27,c226,135699,110483,
CV27,c227,135455,110316,
CV27,c228,135854,110653,
CV27,c229,126437,102578,
CV27,c230,136232,110967,
CV27,c231,130926,106093,
CV27,c232,136869,111536,
CV27,c233,126907,102974,
CV27,c234,137340,111938,
CV27,c235,130454,106068,
CV27,c236,136997,111654,
CV27,c237,128442,106618,
CV27,c238,136840,111515,
CV27,c239,128477,106687,
CV27,c240,129041,106926,
CV27,c241,128515,106736,
CV27,c242,137208,111810,
CV27,c243,136840,111495,
CV27,c244,129041,106926,
CV27,c245,136961,111591,
CV27,c246,132694,107530,
CV27,c247,130402,108168,
CV27,c248,137034,111649,
CV27,c249,137019,111608,
CV27,c250,137023,111611,
CV27,c251,132025,109520,
CV27,c252,131551,109122,
CV27,c253,136617,111266,
CV27,c254,136519,111174,
CV27,c255,126033,102267,
CV27,c256,137845,111634,
CV27,c257,138066,111836,
CV27,c258,126084,102330,
CV27,c259,137714,111536,
CV27,c260,136309,110992,
CV27,c261,136441,111070,
CV27,c262,125688,103885,
CV27,c263,135628,110410,
CV27,c264,125670,102015,
CV27,c265,134366,109278,
CV27,c266,135378,110171,
CV27,c267,135087,109935,
CV27,c268,135228,110115,
CV27,c269,126452,102669,
CV27,c270,135008,109858,
CV27,c271,134712,109592,
CV27,c272,126795,103136,
CV27,c273,134150,109087,
CV27,c274,133844,108835,
CV27,c275,126795,103136,
CV27,c276,133028,108128,
CV27,c277,132225,107395,
CV27,c278,128998,104546,
CV27,c279,125899,102242,
CV27,c280,133587,108599,
CV27,c281,129562,105065,
CV27,c282,125496,102042,
CV27,c283,128996,104583,
CV27,c284,130763,106108,
CV27,c285,131190,106506,
CV27,c286,131171,106480,
CV27,c287,134828,109672,
CV27,c288,130763,106108,
CV27,c289,130819,106164,
CV27,c290,125718,102275,
CV27,c291,130465,105822,
CV27,c292,130595,105981,
CV27,c293,126166,102577,
CV27,c294,129881,105349,
CV27,c295,129345,104882,
CV27,c296,126750,103120,
CV27,c297,129496,105016,
CV27,c298,135382,110166,
CV27,c299,128227,104548,
CV27,c300,131804,107054,
CV27,c301,99551,81852,
CV27,c302,99955,82115,
CV27,c303,99815,82029,
CV27,c304,100502,82539,
CV27,c305,99193,81387,
CV27,c306,100285,82417,
CV27,c307,99042,81181,
CV27,c308,100456,82543,
CV27,c309,101122,82892,
CV27,c310,101814,83410,
CV27,c311,104241,85531,
CV27,c312,101564,83208,
CV27,c313,101860,83500,
CV27,c314,102409,83901,
CV27,c315,101471,83181,
CV27,c316,102055,83672,
CV27,c317,101919,83557,
CV27,c318,102207,83793,
CV27,c319,98877,81087,
CV27,c320,55028,44708,
CV27,c321,53761,43949,
CV27,c322,54316,44367,
CV27,c323,54569,44620,
CV27,c324,54574,44660,
CV27,c325,54571,44349,
CV27,c326,53279,43164,
CV27,c327,127949,104200,
CV27,c328,126778,104748,
CV27,c329,132041,107293,
CV27,c330,131889,107558,
CV27,c331,132679,108239,
CV27,c332,131427,107175,
CV27,c333,132946,108548,
CV27,c334,131769,107470,
CV27,c335,131442,107200,
CV27,c336,131046,106843,
CV27,c337,129014,105214,
CV27,c338,134850,109701,
CV27,c339,129549,105519,
CV27,c340,128603,104753,
CV27,c341,130152,106062,
CV27,c342,130213,106065,
CV27,c343,130493,105814,
CV27,c344,135095,109898,
CV27,c345,136113,110747,
CV27,c346,128227,104548,
CV27,c347,134408,109297,
CV27,c348,125153,101791,
CV27,c349,129043,104593,
CV27,c350,132685,107832,
CV27,c351,127741,103455,
CV27,c352,127272,103078,
CV27,c353,130012,105489,
CV27,c354,133443,108463,
CV27,c355,127322,103591,
CV27,c356,127322,103591,
CV27,c357,129299,105307,
CV27,c358,132033,107217,
CV27,c359,128463,104552,
CV27,c360,126874,103202,
CV27,c361,127322,103591,
CV27,c362,127224,103666,
CV27,c363,132354,107490,
CV27,c364,125747,102365,
CV27,c365,132033,107217,
CV27,c366,402783,332696,
CV27,c367,400417,330749,
CV27,c368,399578,330024,
CV27,c369,131919,107199,
CV27,c370,130548,106422,
